pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank
41.862,-87.732,37.54,31.17,16.36,14.93,24.95,75.05,17.3,62.04,20.66,37051,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.629999999999999,-6.91,-8.86,-9.1333333333333329,449
41.758,-87.563,36.38,32.02,16.07,15.53,24.6,75.4,17.05,40.94,42.0,33360,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.03,-7.259999999999998,-9.11,-9.1333333333333329,449
41.806,-87.594,41.25,24.17,25.62,8.95,23.72,76.28,24.41,47.66,27.94,15746,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.61,-8.14,-1.75,-9.1666666666666661,451
41.857,-87.716,38.96,31.63,16.63,12.78,22.96,77.04,21.26,61.42,17.32,19210,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.78,-8.8999999999999986,-4.8999999999999986,-9.1933333333333334,452
41.935,-87.738,42.15,28.47,17.66,11.73,29.34,70.66,15.91,66.82,17.27,11291,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-2.5199999999999996,-10.25,-9.2,453
41.762,-87.63,40.73,28.0,17.67,13.61,22.67,77.33,20.66,48.17,31.17,23553,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.95,-9.1899999999999977,-5.5,-9.2133333333333329,454
41.862,-87.708,38.74,32.94,14.92,13.39,21.85,78.15,21.57,61.64,16.79,29423,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.169999999999998,-10.009999999999998,-4.59,-9.2566666666666659,455
41.744,-87.62,35.72,34.89,17.91,11.47,23.1,76.9,22.19,46.36,31.45,30260,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.089999999999998,-8.759999999999998,-3.9699999999999989,-9.2733333333333317,456
41.871,-87.689,43.29,22.82,22.48,11.41,28.58,71.42,16.75,68.44,14.81,31189,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.149999999999999,-3.2800000000000011,-9.41,-9.28,457
41.761,-87.64,36.96,31.63,17.69,13.73,24.1,75.9,18.68,51.4,29.92,14460,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.829999999999998,-7.759999999999998,-7.48,-9.3566666666666656,458
41.777,-87.623,34.55,36.25,14.55,14.64,21.2,78.8,20.64,54.02,25.34,10931,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.919999999999998,-10.66,-5.52,-9.3666666666666654,459
41.791,-87.623,39.69,29.35,15.8,15.15,23.5,76.5,17.8,56.39,25.82,28316,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.409999999999998,-8.36,-8.36,-9.3766666666666652,460
41.764,-87.581,36.36,31.03,17.74,14.87,23.72,76.28,17.76,43.83,38.41,36377,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.69,-8.14,-8.3999999999999986,-9.4099999999999984,461
41.776,-87.58,30.8,31.28,25.84,12.08,27.08,72.92,16.99,45.91,37.11,48192,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.479999999999999,-4.7800000000000011,-9.1700000000000017,-9.4766666666666666,462
41.987,-87.704,19.25,43.84,28.21,8.71,20.54,79.46,26.87,51.84,21.28,9232,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.849999999999998,-11.32,0.71000000000000085,-9.4866666666666664,463
41.783,-87.621,40.17,32.02,15.08,12.73,23.22,76.78,20.17,51.99,27.85,30292,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.829999999999998,-8.64,-5.9899999999999984,-9.4866666666666664,463
41.98,-87.914,21.0,25.68,23.87,29.45,24.76,75.24,1.88,18.43,79.69,1139276,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.8900000000000006,-7.0999999999999979,-24.28,-9.4966666666666661,465
41.782,-87.73,47.75,29.0,11.01,12.23,20.61,79.39,23.24,41.72,35.03,14577,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.329999999999998,-11.25,-2.9200000000000017,-9.5,466
41.973,-87.773,49.15,22.51,16.43,11.91,28.01,71.99,16.07,56.02,27.92,11266,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.649999999999999,-3.8499999999999979,-10.09,-9.53,467
41.95,-87.762,43.54,24.37,17.52,14.57,26.49,73.51,14.91,50.71,34.38,10837,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.989999999999998,-5.370000000000001,-11.25,-9.5366666666666671,468
41.834,-87.668,20.92,40.72,25.99,12.37,25.23,74.77,18.34,64.3,17.36,25554,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.19,-6.629999999999999,-7.82,-9.5466666666666669,469
41.942,-87.797,47.91,24.14,15.95,12.0,27.12,72.88,16.81,48.06,35.13,15753,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.559999999999999,-4.7399999999999984,-9.3500000000000014,-9.5499999999999989,470
41.928,-87.751,44.24,24.79,17.63,13.33,28.27,71.73,14.29,62.81,22.89,19521,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.229999999999999,-3.59,-11.870000000000001,-9.5633333333333344,471
41.854,-87.694,30.21,33.45,23.45,12.89,25.62,74.38,17.28,67.11,15.61,21344,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.669999999999998,-6.2399999999999984,-8.879999999999999,-9.5966666666666658,472
41.741,-87.61,26.94,37.41,23.63,12.02,20.44,79.56,23.2,51.53,25.28,33063,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.54,-11.419999999999998,-2.9600000000000009,-9.6399999999999988,473
41.755,-87.651,38.8,30.14,17.62,13.44,24.16,75.84,18.04,51.59,30.37,43399,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.12,-7.6999999999999993,-8.120000000000001,-9.6466666666666665,474
41.754,-87.56,37.58,31.75,17.54,13.13,23.66,76.34,18.83,43.5,37.67,23267,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.429999999999998,-8.2,-7.3300000000000018,-9.6533333333333324,475
41.906,-87.734,31.07,34.16,21.31,13.47,26.23,73.77,15.88,69.43,14.68,41688,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.089999999999998,-5.629999999999999,-10.28,-9.6666666666666661,476
41.797,-87.745,21.78,38.03,26.41,13.78,33.22,66.78,8.49,28.26,63.25,13161,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.78,1.3599999999999994,-17.67,-9.6966666666666672,477
41.807,-87.609,35.83,33.06,22.49,8.62,23.36,76.64,23.44,53.81,22.75,36060,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.939999999999998,-8.5,-2.7199999999999989,-9.7199999999999989,478
41.906,-87.771,40.76,30.23,16.63,12.38,26.51,73.49,16.5,51.32,32.18,11839,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.179999999999998,-5.3499999999999979,-9.66,-9.7299999999999986,479
41.791,-87.618,44.01,25.31,19.26,11.43,25.16,74.84,18.76,53.01,28.23,13305,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.129999999999999,-6.6999999999999993,-7.3999999999999986,-9.7433333333333323,480
41.813,-87.604,34.27,35.13,19.36,11.25,20.87,79.13,23.22,54.37,22.41,38830,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.309999999999999,-10.989999999999998,-2.9400000000000013,-9.7466666666666661,481
41.685,-87.671,22.92,39.84,27.06,10.17,23.58,76.42,21.58,44.69,33.74,48295,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.39,-8.2800000000000011,-4.5800000000000018,-9.7500000000000018,482
41.989,-87.804,22.79,43.01,21.78,12.42,26.66,73.34,16.2,56.45,27.35,11478,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.139999999999999,-5.1999999999999993,-9.96,-9.7666666666666657,483
41.813,-87.619,42.05,27.68,18.11,12.16,29.71,70.29,13.4,63.2,23.41,22012,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.399999999999999,-2.1499999999999986,-12.76,-9.7699999999999978,484
41.868,-87.701,47.15,27.55,12.28,13.02,23.23,76.77,19.01,65.78,15.22,8681,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.54,-8.629999999999999,-7.1499999999999986,-9.7733333333333317,485
41.814,-87.612,31.53,31.73,24.5,12.24,26.05,73.95,16.84,60.64,22.52,19601,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.319999999999999,-5.8099999999999987,-9.32,-9.8166666666666647,486
41.926,-87.761,49.31,23.79,14.61,12.29,26.8,73.2,16.0,55.87,28.12,10223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.27,-5.0599999999999987,-10.16,-9.83,487
41.813,-87.599,41.54,29.13,19.71,9.62,24.97,75.03,20.32,56.64,23.03,9526,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.939999999999998,-6.8900000000000006,-5.84,-9.8899999999999988,488
41.767,-87.671,28.28,39.53,22.07,10.12,22.68,77.32,22.04,55.52,22.44,11099,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.439999999999998,-9.18,-4.120000000000001,-9.9133333333333322,489
41.703,-87.615,35.33,30.84,21.1,12.74,22.95,77.05,19.11,46.04,34.85,29319,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.819999999999999,-8.91,-7.0500000000000007,-9.9266666666666659,490
41.981,-87.827,42.17,24.89,20.61,12.32,32.02,67.98,10.45,53.56,35.99,15903,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.239999999999998,0.16000000000000369,-15.71,-9.9299999999999979,491
41.915,-87.732,34.16,32.27,20.64,12.93,27.62,72.38,14.19,71.28,14.53,14668,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.629999999999999,-4.2399999999999984,-11.97,-9.9466666666666654,492
41.983,-87.877,23.33,32.41,23.94,20.32,29.17,70.83,5.23,44.79,49.98,318188,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.2399999999999984,-2.6899999999999977,-20.93,-9.9533333333333314,493
41.762,-87.62,32.66,36.12,19.85,11.36,22.81,77.19,20.45,48.35,31.2,18716,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.2,-9.05,-5.7100000000000009,-9.9866666666666664,494
41.95,-87.752,42.62,22.9,20.91,13.57,29.06,70.94,11.95,55.97,32.09,16265,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.989999999999998,-2.8000000000000007,-14.21,-10.0,495
41.747,-87.573,36.53,32.85,19.06,11.56,23.41,76.59,19.6,47.18,33.21,32604,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.999999999999998,-8.45,-6.5599999999999987,-10.003333333333332,496
41.898,-87.77,43.07,29.8,14.92,12.2,25.24,74.76,17.11,53.13,29.76,22698,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.36,-6.620000000000001,-9.05,-10.01,497
41.935,-87.752,42.57,28.22,17.29,11.92,26.68,73.32,15.87,57.72,26.41,15717,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.639999999999999,-5.18,-10.290000000000001,-10.036666666666667,498
41.892,-87.719,38.19,30.74,16.3,14.77,24.96,75.04,14.74,69.83,15.42,55154,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.79,-6.8999999999999986,-11.42,-10.036666666666667,498
41.783,-87.613,43.22,28.85,16.93,11.0,24.87,75.13,18.58,48.15,33.27,18617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.559999999999999,-6.9899999999999984,-7.5800000000000018,-10.043333333333333,500
41.868,-87.714,30.19,38.07,20.38,11.36,20.15,79.85,22.91,59.55,17.54,48116,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.2,-11.71,-3.25,-10.053333333333333,501
41.664,-87.541,27.13,27.38,21.56,23.92,24.16,75.84,6.34,53.31,40.35,48556,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.639999999999997,-7.6999999999999993,-19.82,-10.053333333333333,501
41.777,-87.596,36.76,36.22,17.86,9.15,24.18,75.82,21.06,41.13,37.82,35223,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.409999999999997,-7.68,-5.1000000000000014,-10.063333333333333,503
41.82,-87.621,37.76,30.34,20.21,11.69,27.23,72.77,15.39,64.04,20.57,43218,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.87,-4.629999999999999,-10.77,-10.09,504
41.755,-87.571,37.44,31.33,22.12,9.11,24.89,75.11,20.27,40.87,38.86,10249,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.45,-6.9699999999999989,-5.8900000000000006,-10.103333333333333,505
41.77,-87.574,40.02,29.6,17.46,12.91,25.65,74.35,15.7,43.5,40.8,33135,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.649999999999999,-6.2100000000000009,-10.46,-10.106666666666667,506
41.876,-87.694,38.35,27.9,23.24,10.51,26.2,73.8,17.54,64.79,17.67,23068,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.049999999999997,-5.66,-8.620000000000001,-10.11,507
41.877,-87.681,33.78,32.9,20.66,12.66,22.76,77.24,18.77,63.67,17.56,54202,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.899999999999999,-9.0999999999999979,-7.3900000000000006,-10.129999999999999,508
41.746,-87.592,36.46,33.7,19.78,10.06,22.83,77.17,21.03,46.05,32.93,51570,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.5,-9.0300000000000011,-5.129999999999999,-10.22,509
41.899,-87.752,40.14,30.58,15.29,13.99,21.76,78.24,18.16,57.51,24.33,24146,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.569999999999999,-10.099999999999998,-8.0,-10.223333333333331,510
41.77,-87.589,38.16,34.57,18.48,8.79,22.84,77.16,22.22,45.99,31.79,20227,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.77,-9.02,-3.9400000000000013,-10.243333333333334,511
41.741,-87.601,36.01,32.91,19.37,11.71,21.07,78.93,20.93,50.26,28.8,37881,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.849999999999998,-10.79,-5.23,-10.29,512
41.769,-87.566,41.72,27.33,19.58,11.38,29.08,70.92,13.2,45.45,41.35,24653,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.179999999999998,-2.7800000000000011,-12.96,-10.306666666666667,513
41.728,-87.596,30.33,31.63,21.12,16.92,21.64,78.36,15.03,54.88,30.1,56836,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.639999999999997,-10.219999999999999,-11.13,-10.329999999999998,514
41.8,-87.618,29.94,36.7,22.91,10.45,24.07,75.93,19.04,59.13,21.83,24068,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.11,-7.7899999999999991,-7.120000000000001,-10.34,515
41.942,-87.747,37.65,29.33,21.98,11.04,27.74,72.26,14.77,57.22,28.01,15390,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.52,-4.120000000000001,-11.39,-10.343333333333334,516
41.942,-87.762,43.93,24.98,17.27,13.82,26.9,73.1,12.76,54.44,32.8,15497,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.739999999999998,-4.9600000000000009,-13.4,-10.366666666666667,517
41.777,-87.603,39.17,31.11,21.63,8.08,22.66,77.34,22.53,45.45,32.02,31079,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.479999999999997,-9.2,-3.629999999999999,-10.436666666666666,518
41.748,-87.649,34.15,35.84,18.84,11.17,21.41,78.59,20.67,50.38,28.95,45180,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.389999999999999,-10.45,-5.4899999999999984,-10.443333333333332,519
41.756,-87.552,37.84,30.48,17.41,14.27,25.27,74.73,13.31,42.08,44.6,51240,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.29,-6.59,-12.85,-10.576666666666666,520
41.74,-87.649,41.23,31.3,16.34,11.13,22.01,77.99,19.6,46.9,33.51,12845,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.429999999999998,-9.8499999999999979,-6.5599999999999987,-10.613333333333332,521
41.808,-87.699,35.6,34.4,18.2,11.8,20.63,79.37,20.29,55.79,23.92,28834,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.759999999999998,-11.23,-5.870000000000001,-10.62,522
41.871,-87.729,43.26,27.61,15.71,13.42,24.59,75.41,14.67,67.3,18.03,9423,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.139999999999999,-7.27,-11.49,-10.633333333333333,523
41.876,-87.718,41.32,28.34,15.45,14.88,20.9,79.1,16.86,65.32,17.81,11945,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.679999999999998,-10.96,-9.3,-10.646666666666667,524
41.815,-87.709,51.78,22.7,12.85,12.68,23.72,76.28,15.91,52.27,31.83,8757,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.879999999999999,-8.14,-10.25,-10.756666666666666,525
41.895,-87.734,33.24,34.48,20.44,11.84,23.41,76.59,16.55,66.3,17.15,37964,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.719999999999999,-8.45,-9.61,-10.926666666666668,526
41.878,-87.699,38.87,27.38,21.37,12.39,22.37,77.63,17.04,67.22,15.74,12707,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.169999999999998,-9.4899999999999984,-9.120000000000001,-10.926666666666668,526
41.855,-87.732,42.2,29.36,16.08,12.37,23.22,76.78,16.09,61.98,21.93,19821,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.19,-8.64,-10.07,-10.966666666666667,528
41.808,-87.621,40.04,30.41,19.22,10.33,25.1,74.9,15.88,60.99,23.13,16573,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.229999999999997,-6.759999999999998,-10.28,-11.089999999999998,529
41.877,-87.752,28.94,38.52,20.82,11.73,18.26,81.74,21.14,57.6,21.26,27692,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-13.599999999999998,-5.02,-11.149999999999999,530
41.79,-87.699,46.37,27.2,15.88,10.56,22.9,77.1,17.63,51.54,30.83,10941,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.999999999999998,-8.96,-8.5300000000000011,-11.163333333333334,531
41.77,-87.581,38.09,32.39,18.85,10.67,24.02,75.98,16.32,45.87,37.81,46373,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.889999999999999,-7.84,-9.84,-11.189999999999998,532
41.92,-87.73,45.62,28.42,15.26,10.7,26.26,73.74,14.02,74.04,11.94,10995,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.86,-5.5999999999999979,-12.14,-11.199999999999998,533
41.74,-87.658,37.0,33.82,20.15,9.03,23.01,76.99,18.9,51.85,29.25,9202,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.53,-8.8499999999999979,-7.2600000000000016,-11.213333333333333,534
41.689,-87.617,31.02,33.21,27.19,8.58,19.84,80.16,22.51,45.74,31.75,20780,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.979999999999997,-12.02,-3.6499999999999986,-11.216666666666663,535
41.981,-87.655,37.33,27.54,28.48,6.65,28.42,71.58,15.82,57.55,26.62,7899,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.909999999999997,-3.4399999999999977,-10.34,-11.229999999999999,536
41.762,-87.732,23.31,37.11,27.28,12.3,22.19,77.81,16.36,56.38,27.25,26041,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.259999999999998,-9.6699999999999982,-9.8,-11.243333333333332,537
41.834,-87.681,36.09,31.77,21.22,10.92,28.45,71.55,11.48,70.46,18.06,7607,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.639999999999999,-3.41,-14.68,-11.243333333333332,537
41.734,-87.653,28.1,42.67,19.98,9.25,20.2,79.8,21.3,52.29,26.42,15998,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-11.66,-4.8599999999999994,-11.276666666666666,539
41.83,-87.724,17.1,29.77,32.66,20.47,22.8,77.2,7.39,53.16,39.45,17559,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.09,-9.0599999999999987,-18.77,-11.306666666666667,540
41.797,-87.699,54.52,24.57,11.75,9.15,24.56,75.44,16.93,45.3,37.77,9605,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.409999999999997,-7.3000000000000007,-9.23,-11.313333333333333,541
41.978,-87.716,25.71,35.79,25.4,13.1,22.99,77.01,14.54,56.72,28.73,48829,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.459999999999999,-8.870000000000001,-11.620000000000001,-11.316666666666668,542
41.82,-87.61,40.16,32.21,19.21,8.42,28.14,71.86,14.06,63.02,22.92,10775,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.14,-3.7199999999999989,-12.1,-11.32,543
41.827,-87.619,22.81,42.64,26.58,7.97,25.55,74.45,16.9,63.44,19.65,14058,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.59,-6.3099999999999987,-9.2600000000000016,-11.386666666666665,544
42.001,-87.702,48.45,33.76,13.15,4.64,18.42,81.58,27.34,47.0,25.66,21048,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.919999999999998,-13.439999999999998,1.1799999999999997,-11.393333333333333,545
41.727,-87.658,39.51,31.71,17.36,11.42,23.37,76.63,15.58,50.37,34.05,40900,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.139999999999999,-8.4899999999999984,-10.58,-11.403333333333331,546
41.886,-87.699,23.8,38.45,24.13,13.62,22.13,77.87,14.61,68.61,16.78,21198,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.94,-9.73,-11.55,-11.406666666666666,547
41.934,-87.799,49.85,27.9,12.95,9.3,23.13,76.87,17.89,46.5,35.61,14284,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.259999999999998,-8.73,-8.27,-11.42,548
41.869,-87.756,30.68,37.5,17.99,13.84,18.48,81.52,17.98,55.78,26.24,36185,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.719999999999999,-13.379999999999999,-8.18,-11.426666666666668,549
41.79,-87.73,48.05,29.29,12.13,10.53,20.82,79.18,18.86,43.22,37.92,10575,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.03,-11.04,-7.3000000000000007,-11.456666666666669,550
41.991,-87.74,29.44,29.73,27.7,13.12,31.82,68.18,5.18,50.05,44.77,14160,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.44,-0.039999999999999147,-20.98,-11.486666666666666,551
41.987,-87.713,45.76,32.14,15.93,6.18,25.16,74.84,18.77,51.15,30.07,18587,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.38,-6.6999999999999993,-7.3900000000000006,-11.49,552
41.82,-87.601,41.13,31.16,17.52,10.19,25.17,74.83,14.74,61.7,23.56,38206,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.369999999999997,-6.6899999999999977,-11.42,-11.493333333333332,553
41.872,-87.706,45.86,29.72,13.6,10.81,22.37,77.63,16.9,65.49,17.61,19442,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.749999999999998,-9.4899999999999984,-9.2600000000000016,-11.5,554
41.912,-87.734,35.76,35.83,19.78,8.63,21.44,78.56,19.9,69.26,10.84,12988,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.93,-10.419999999999998,-6.2600000000000016,-11.536666666666667,555
41.777,-87.693,41.31,30.14,14.84,13.71,22.83,77.17,13.2,55.48,31.32,27642,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.849999999999998,-9.0300000000000011,-12.96,-11.613333333333335,556
41.762,-87.649,40.68,32.34,16.87,10.1,20.13,79.87,19.4,49.4,31.2,11155,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.46,-11.73,-6.7600000000000016,-11.65,557
41.742,-87.579,31.81,40.41,19.84,7.93,20.16,79.84,21.48,49.61,28.91,21820,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.63,-11.7,-4.68,-11.67,558
41.701,-87.6,21.14,38.92,26.7,13.24,22.31,77.69,13.88,63.78,22.33,54059,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.319999999999999,-9.55,-12.28,-11.716666666666667,559
41.92,-87.751,41.68,30.65,16.23,11.44,24.1,75.9,13.8,65.42,20.79,18752,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,-7.759999999999998,-12.36,-11.746666666666664,560
41.765,-87.564,38.53,34.05,14.96,12.46,24.52,75.48,12.33,41.24,46.43,14121,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.099999999999998,-7.34,-13.83,-11.756666666666666,561
41.754,-87.671,35.81,35.92,16.41,11.86,22.76,77.24,14.45,56.03,29.52,30972,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.7,-9.0999999999999979,-11.71,-11.836666666666666,562
41.848,-87.703,43.47,27.54,16.73,12.25,24.24,75.76,12.39,69.43,18.18,10620,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.309999999999999,-7.620000000000001,-13.77,-11.9,563
41.816,-87.652,21.2,41.5,21.47,15.83,21.24,78.76,11.64,67.38,20.97,40480,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.729999999999999,-10.620000000000001,-14.52,-11.956666666666669,564
41.716,-87.575,31.19,39.34,20.5,8.98,19.38,80.62,20.32,52.53,27.14,63828,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.58,-12.48,-5.84,-11.966666666666667,565
