pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank,signature,cluster_lat,cluster_lon,cluster_lat_500m,cluster_lon_500m,cluster_lat_400m,cluster_lon_400m
41.878,-87.699,38.87,27.38,21.37,12.39,22.37,77.63,17.04,67.22,15.74,12707,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.169999999999998,-9.489999999999998,-9.12,-10.926666666666668,526,Commuter Zone,41.88,-87.7,41.88,-87.7,41.88,-87.7
41.855,-87.732,42.2,29.36,16.08,12.37,23.22,76.78,16.09,61.98,21.93,19821,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.19,-8.64,-10.07,-10.966666666666669,528,Commuter Zone,41.86,-87.73,41.855000000000004,-87.73,41.856,-87.732
41.808,-87.621,40.04,30.41,19.22,10.33,25.1,74.9,15.88,60.99,23.13,16573,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.229999999999997,-6.759999999999998,-10.28,-11.089999999999998,529,Commuter Zone,41.81,-87.62,41.81,-87.62,41.808,-87.62
41.877,-87.752,28.94,38.52,20.82,11.73,18.26,81.74,21.14,57.6,21.26,27692,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.829999999999998,-13.599999999999998,-5.02,-11.15,530,Commuter Zone,41.88,-87.75,41.875,-87.75,41.876,-87.752
41.79,-87.699,46.37,27.2,15.88,10.56,22.9,77.1,17.63,51.54,30.83,10941,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.999999999999998,-8.96,-8.530000000000001,-11.163333333333334,531,Commuter Zone,41.79,-87.7,41.79,-87.7,41.792,-87.7
41.77,-87.581,38.09,32.39,18.85,10.67,24.02,75.98,16.32,45.87,37.81,46373,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.89,-7.84,-9.84,-11.189999999999998,532,Commuter Zone,41.77,-87.58,41.77,-87.58,41.768,-87.58
41.92,-87.73,45.62,28.42,15.26,10.7,26.26,73.74,14.02,74.04,11.94,10995,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.86,-5.599999999999998,-12.14,-11.199999999999998,533,Commuter Zone,41.92,-87.73,41.92,-87.73,41.92,-87.72800000000001
41.74,-87.658,37.0,33.82,20.15,9.03,23.01,76.99,18.9,51.85,29.25,9202,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.53,-8.849999999999998,-7.260000000000002,-11.213333333333331,534,Commuter Zone,41.74,-87.66,41.74,-87.66,41.74,-87.656
41.689,-87.617,31.02,33.21,27.19,8.58,19.84,80.16,22.51,45.74,31.75,20780,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.979999999999997,-12.02,-3.649999999999999,-11.216666666666663,535,Commuter Zone,41.69,-87.62,41.69,-87.615,41.688,-87.616
41.981,-87.655,37.33,27.54,28.48,6.65,28.42,71.58,15.82,57.55,26.62,7899,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.91,-3.4399999999999977,-10.34,-11.23,536,Commuter Zone,41.98,-87.66,41.980000000000004,-87.655,41.980000000000004,-87.656
41.762,-87.732,23.31,37.11,27.28,12.3,22.19,77.81,16.36,56.38,27.25,26041,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.259999999999998,-9.669999999999998,-9.8,-11.243333333333332,537,Commuter Zone,41.76,-87.73,41.76,-87.73,41.76,-87.732
41.834,-87.681,36.09,31.77,21.22,10.92,28.45,71.55,11.48,70.46,18.06,7607,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.64,-3.41,-14.68,-11.243333333333332,537,Commuter Zone,41.83,-87.68,41.835,-87.68,41.832,-87.68
41.734,-87.653,28.1,42.67,19.98,9.25,20.2,79.8,21.3,52.29,26.42,15998,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-11.66,-4.86,-11.276666666666666,539,Commuter Zone,41.73,-87.65,41.735,-87.655,41.736000000000004,-87.652
41.83,-87.724,17.1,29.77,32.66,20.47,22.8,77.2,7.39,53.16,39.45,17559,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.09,-9.059999999999999,-18.77,-11.306666666666668,540,Commuter Zone,41.83,-87.72,41.83,-87.72500000000001,41.832,-87.724
41.797,-87.699,54.52,24.57,11.75,9.15,24.56,75.44,16.93,45.3,37.77,9605,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.409999999999997,-7.3,-9.23,-11.313333333333333,541,Commuter Zone,41.8,-87.7,41.795,-87.7,41.796,-87.7
41.978,-87.716,25.71,35.79,25.4,13.1,22.99,77.01,14.54,56.72,28.73,48829,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.46,-8.870000000000001,-11.62,-11.316666666666668,542,Commuter Zone,41.98,-87.72,41.980000000000004,-87.715,41.976,-87.71600000000001
41.82,-87.61,40.16,32.21,19.21,8.42,28.14,71.86,14.06,63.02,22.92,10775,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.14,-3.7199999999999993,-12.1,-11.32,543,Commuter Zone,41.82,-87.61,41.82,-87.61,41.82,-87.608
41.827,-87.619,22.81,42.64,26.58,7.97,25.55,74.45,16.9,63.44,19.65,14058,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.59,-6.31,-9.26,-11.386666666666663,544,Commuter Zone,41.83,-87.62,41.825,-87.62,41.828,-87.62
42.001,-87.702,48.45,33.76,13.15,4.64,18.42,81.58,27.34,47.0,25.66,21048,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.92,-13.439999999999998,1.1799999999999995,-11.393333333333333,545,Leans Commuter Zone,42.0,-87.7,42.0,-87.7,42.0,-87.70400000000001
41.727,-87.658,39.51,31.71,17.36,11.42,23.37,76.63,15.58,50.37,34.05,40900,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.14,-8.489999999999998,-10.58,-11.403333333333332,546,Commuter Zone,41.73,-87.66,41.725,-87.66,41.728,-87.656
41.886,-87.699,23.8,38.45,24.13,13.62,22.13,77.87,14.61,68.61,16.78,21198,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.94,-9.73,-11.55,-11.406666666666666,547,Commuter Zone,41.89,-87.7,41.885,-87.7,41.888,-87.7
41.934,-87.799,49.85,27.9,12.95,9.3,23.13,76.87,17.89,46.5,35.61,14284,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.259999999999998,-8.73,-8.27,-11.42,548,Commuter Zone,41.93,-87.8,41.935,-87.8,41.936,-87.8
41.869,-87.756,30.68,37.5,17.99,13.84,18.48,81.52,17.98,55.78,26.24,36185,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.72,-13.38,-8.18,-11.426666666666668,549,Commuter Zone,41.87,-87.76,41.87,-87.755,41.868,-87.756
41.79,-87.73,48.05,29.29,12.13,10.53,20.82,79.18,18.86,43.22,37.92,10575,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.03,-11.04,-7.3,-11.456666666666669,550,Commuter Zone,41.79,-87.73,41.79,-87.73,41.792,-87.72800000000001
41.991,-87.74,29.44,29.73,27.7,13.12,31.82,68.18,5.18,50.05,44.77,14160,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.44,-0.0399999999999991,-20.98,-11.486666666666666,551,Commuter Zone,41.99,-87.74,41.99,-87.74,41.992,-87.74
41.987,-87.713,45.76,32.14,15.93,6.18,25.16,74.84,18.77,51.15,30.07,18587,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.38,-6.699999999999999,-7.39,-11.49,552,Commuter Zone,41.99,-87.71,41.985,-87.715,41.988,-87.712
41.82,-87.601,41.13,31.16,17.52,10.19,25.17,74.83,14.74,61.7,23.56,38206,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.369999999999997,-6.689999999999998,-11.42,-11.493333333333332,553,Commuter Zone,41.82,-87.6,41.82,-87.60000000000001,41.82,-87.60000000000001
41.872,-87.706,45.86,29.72,13.6,10.81,22.37,77.63,16.9,65.49,17.61,19442,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.749999999999998,-9.489999999999998,-9.26,-11.5,554,Commuter Zone,41.87,-87.71,41.87,-87.705,41.872,-87.70400000000001
41.912,-87.734,35.76,35.83,19.78,8.63,21.44,78.56,19.9,69.26,10.84,12988,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.93,-10.419999999999998,-6.260000000000002,-11.536666666666669,555,Commuter Zone,41.91,-87.73,41.910000000000004,-87.735,41.912,-87.736
41.777,-87.693,41.31,30.14,14.84,13.71,22.83,77.17,13.2,55.48,31.32,27642,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.849999999999998,-9.03,-12.96,-11.613333333333337,556,Commuter Zone,41.78,-87.69,41.775,-87.69500000000001,41.776,-87.69200000000001
41.762,-87.649,40.68,32.34,16.87,10.1,20.13,79.87,19.4,49.4,31.2,11155,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.46,-11.73,-6.760000000000002,-11.65,557,Commuter Zone,41.76,-87.65,41.76,-87.65,41.76,-87.648
41.742,-87.579,31.81,40.41,19.84,7.93,20.16,79.84,21.48,49.61,28.91,21820,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.63,-11.7,-4.68,-11.67,558,Commuter Zone,41.74,-87.58,41.74,-87.58,41.744,-87.58
41.701,-87.6,21.14,38.92,26.7,13.24,22.31,77.69,13.88,63.78,22.33,54059,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.32,-9.55,-12.28,-11.716666666666669,559,Commuter Zone,41.7,-87.6,41.7,-87.60000000000001,41.7,-87.60000000000001
41.92,-87.751,41.68,30.65,16.23,11.44,24.1,75.9,13.8,65.42,20.79,18752,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,-7.759999999999998,-12.36,-11.746666666666664,560,Commuter Zone,41.92,-87.75,41.92,-87.75,41.92,-87.752
41.765,-87.564,38.53,34.05,14.96,12.46,24.52,75.48,12.33,41.24,46.43,14121,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.099999999999998,-7.34,-13.83,-11.756666666666666,561,Commuter Zone,41.76,-87.56,41.765,-87.565,41.764,-87.56400000000001
41.754,-87.671,35.81,35.92,16.41,11.86,22.76,77.24,14.45,56.03,29.52,30972,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.7,-9.099999999999998,-11.71,-11.836666666666666,562,Commuter Zone,41.75,-87.67,41.755,-87.67,41.752,-87.672
41.848,-87.703,43.47,27.54,16.73,12.25,24.24,75.76,12.39,69.43,18.18,10620,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.31,-7.620000000000001,-13.77,-11.9,563,Commuter Zone,41.85,-87.7,41.85,-87.705,41.848,-87.70400000000001
41.816,-87.652,21.2,41.5,21.47,15.83,21.24,78.76,11.64,67.38,20.97,40480,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.73,-10.62,-14.52,-11.956666666666669,564,Commuter Zone,41.82,-87.65,41.815,-87.65,41.816,-87.652
41.716,-87.575,31.19,39.34,20.5,8.98,19.38,80.62,20.32,52.53,27.14,63828,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.58,-12.48,-5.84,-11.966666666666669,565,Commuter Zone,41.72,-87.58,41.715,-87.575,41.716,-87.57600000000001
41.799,-87.709,37.49,30.45,24.01,8.05,22.92,77.08,17.7,52.23,30.07,11568,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.51,-8.939999999999996,-8.46,-11.97,566,Commuter Zone,41.8,-87.71,41.800000000000004,-87.71000000000001,41.800000000000004,-87.708
41.769,-87.638,34.99,36.97,17.9,10.14,20.78,79.22,17.74,53.76,28.51,19582,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.419999999999998,-11.079999999999998,-8.420000000000002,-11.973333333333334,567,Commuter Zone,41.77,-87.64,41.77,-87.64,41.768,-87.64
41.848,-87.691,39.11,27.62,20.44,12.83,22.08,77.92,13.64,70.95,15.41,12018,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.73,-9.78,-12.52,-12.01,568,Commuter Zone,41.85,-87.69,41.85,-87.69,41.848,-87.69200000000001
41.7,-87.628,40.57,34.85,15.96,8.62,20.16,79.84,19.71,47.62,32.67,25285,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.939999999999998,-11.7,-6.449999999999999,-12.03,569,Commuter Zone,41.7,-87.63,41.7,-87.63,41.7,-87.628
41.835,-87.625,19.27,39.8,28.47,12.46,20.75,79.25,15.27,63.73,21.0,36458,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.099999999999998,-11.11,-10.89,-12.033333333333331,570,Commuter Zone,41.84,-87.62,41.835,-87.625,41.836,-87.624
41.766,-87.599,24.16,42.91,24.16,8.77,17.3,82.7,22.34,51.92,25.74,23729,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.79,-14.56,-3.82,-12.056666666666665,571,Commuter Zone,41.77,-87.6,41.765,-87.60000000000001,41.768,-87.60000000000001
41.74,-87.639,43.16,32.01,16.43,8.4,19.51,80.49,20.38,48.38,31.24,8191,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.16,-12.349999999999998,-5.780000000000001,-12.096666666666664,572,Commuter Zone,41.74,-87.64,41.74,-87.64,41.74,-87.64
41.714,-87.638,36.16,34.08,18.16,11.6,24.02,75.98,12.67,51.8,35.53,19251,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.96,-7.84,-13.49,-12.096666666666666,573,Commuter Zone,41.71,-87.64,41.715,-87.64,41.712,-87.64
41.681,-87.652,37.64,33.67,21.75,6.93,23.0,77.0,18.3,42.19,39.51,17996,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.63,-8.86,-7.8599999999999985,-12.116666666666664,574,Commuter Zone,41.68,-87.65,41.68,-87.65,41.68,-87.652
41.828,-87.604,53.23,26.3,12.53,7.94,24.89,75.11,15.29,64.19,20.52,7782,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.62,-6.969999999999999,-10.87,-12.153333333333332,575,Commuter Zone,41.83,-87.6,41.83,-87.605,41.828,-87.604
41.696,-87.652,37.58,34.71,18.3,9.42,20.37,79.63,18.3,45.88,35.82,15885,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.14,-11.489999999999998,-7.8599999999999985,-12.163333333333332,576,Commuter Zone,41.7,-87.65,41.695,-87.65,41.696,-87.652
41.689,-87.652,38.28,35.05,19.88,6.79,21.24,78.76,19.98,41.99,38.02,16918,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.77,-10.62,-6.18,-12.19,577,Commuter Zone,41.69,-87.65,41.69,-87.65,41.688,-87.652
41.761,-87.671,34.4,33.96,17.6,14.04,21.82,78.18,12.11,58.49,29.41,12307,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.52,-10.04,-14.05,-12.203333333333331,578,Commuter Zone,41.76,-87.67,41.76,-87.67,41.76,-87.672
41.682,-87.632,38.01,34.14,18.46,9.39,21.13,78.87,17.31,46.97,35.73,20444,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.169999999999998,-10.73,-8.850000000000001,-12.25,579,Commuter Zone,41.68,-87.63,41.68,-87.63,41.68,-87.632
41.729,-87.609,41.75,36.38,13.89,7.98,20.52,79.48,19.12,46.69,34.19,9148,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.58,-11.34,-7.039999999999999,-12.32,580,Commuter Zone,41.73,-87.61,41.730000000000004,-87.61,41.728,-87.608
41.942,-87.771,40.86,32.68,16.17,10.29,23.46,76.54,13.76,54.42,31.81,10420,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.27,-8.399999999999999,-12.4,-12.356666666666667,581,Commuter Zone,41.94,-87.77,41.94,-87.77,41.944,-87.772
41.979,-87.903,20.15,29.14,27.46,23.25,24.11,75.89,0.13,6.04,93.83,3375062,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.3099999999999987,-7.75,-26.03,-12.363333333333337,582,Commuter Zone,41.98,-87.9,41.980000000000004,-87.905,41.980000000000004,-87.904
41.915,-87.797,33.45,33.1,21.45,12.0,24.59,75.41,10.89,45.67,43.44,22960,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.56,-7.27,-15.27,-12.366666666666664,583,Commuter Zone,41.92,-87.8,41.915,-87.795,41.916000000000004,-87.796
41.769,-87.649,38.54,34.68,16.86,9.92,18.67,81.33,18.83,53.0,28.17,15149,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.64,-13.189999999999998,-7.330000000000004,-12.386666666666663,584,Commuter Zone,41.77,-87.65,41.77,-87.65,41.768,-87.648
41.855,-87.722,35.97,39.59,15.61,8.83,16.71,83.29,21.67,60.11,18.22,14318,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.729999999999997,-15.15,-4.489999999999998,-12.456666666666663,585,Commuter Zone,41.86,-87.72,41.855000000000004,-87.72,41.856,-87.72
41.774,-87.693,43.53,30.99,11.96,13.51,21.28,78.72,12.32,56.62,31.06,21071,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.05,-10.579999999999998,-13.84,-12.49,586,Commuter Zone,41.77,-87.69,41.775,-87.69500000000001,41.776,-87.69200000000001
41.827,-87.61,51.98,26.45,12.66,8.91,21.34,78.66,16.73,62.64,20.62,8719,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.65,-10.52,-9.43,-12.533333333333331,587,Commuter Zone,41.83,-87.61,41.825,-87.61,41.828,-87.608
41.804,-87.621,37.71,36.58,18.94,6.78,20.32,79.68,19.88,59.05,21.06,9415,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.78,-11.54,-6.280000000000001,-12.533333333333331,587,Commuter Zone,41.8,-87.62,41.805,-87.62,41.804,-87.62
41.804,-87.731,48.76,27.19,11.23,12.83,19.88,80.12,14.17,44.39,41.45,14626,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.73,-11.98,-11.99,-12.566666666666668,589,Commuter Zone,41.8,-87.73,41.805,-87.73,41.804,-87.732
41.683,-87.572,25.41,29.06,25.53,20.0,23.38,76.62,3.28,50.11,46.61,16427,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.56,-8.48,-22.88,-12.64,590,Commuter Zone,41.68,-87.57,41.685,-87.57000000000001,41.684,-87.572
41.975,-87.844,54.49,25.87,10.17,9.47,26.13,73.87,11.0,60.26,28.75,12676,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.089999999999996,-5.73,-15.16,-12.659999999999998,591,Commuter Zone,41.98,-87.84,41.975,-87.845,41.976,-87.84400000000001
41.761,-87.581,25.88,47.36,20.0,6.75,19.7,80.3,20.03,44.36,35.61,10933,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.81,-12.16,-6.129999999999999,-12.699999999999998,592,Commuter Zone,41.76,-87.58,41.76,-87.58,41.76,-87.58
41.748,-87.656,35.73,36.32,17.85,10.1,20.55,79.45,15.79,55.51,28.7,20791,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.46,-11.31,-10.37,-12.713333333333331,593,Commuter Zone,41.75,-87.66,41.75,-87.655,41.748,-87.656
41.786,-87.751,22.24,30.09,27.09,20.58,24.12,75.88,1.68,6.25,92.08,826849,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.98,-7.739999999999998,-24.48,-12.733333333333334,594,Commuter Zone,41.79,-87.75,41.785000000000004,-87.75,41.784,-87.752
41.783,-87.686,41.82,33.07,14.95,10.16,21.98,78.02,14.19,56.17,29.64,26436,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.4,-9.88,-11.97,-12.75,595,Commuter Zone,41.78,-87.69,41.785000000000004,-87.685,41.784,-87.688
41.784,-87.698,49.46,27.84,10.8,11.89,22.94,77.06,11.48,55.79,32.73,8469,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.669999999999998,-8.919999999999998,-14.68,-12.756666666666666,596,Commuter Zone,41.78,-87.7,41.785000000000004,-87.7,41.784,-87.696
41.726,-87.649,43.41,33.05,15.39,8.15,23.32,76.68,14.81,52.48,32.7,11672,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.41,-8.54,-11.35,-12.766666666666666,597,Commuter Zone,41.73,-87.65,41.725,-87.65,41.728,-87.648
41.713,-87.666,33.58,36.05,23.98,6.38,24.01,75.99,15.57,40.04,44.39,9827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.18,-7.849999999999999,-10.59,-12.873333333333331,598,Commuter Zone,41.71,-87.67,41.715,-87.665,41.712,-87.664
41.776,-87.65,40.62,32.47,16.22,10.68,19.59,80.41,15.56,54.93,29.51,16336,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.88,-12.27,-10.6,-12.916666666666666,599,Commuter Zone,41.78,-87.65,41.775,-87.65,41.776,-87.648
41.775,-87.73,56.5,26.13,9.08,8.29,18.21,81.79,19.25,42.31,38.45,8469,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.27,-13.65,-6.91,-12.943333333333332,600,Commuter Zone,41.78,-87.73,41.775,-87.73,41.776,-87.72800000000001
41.711,-87.651,39.6,33.14,18.43,8.82,24.62,75.38,12.24,50.8,36.96,12764,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.74,-7.239999999999998,-13.92,-12.966666666666669,601,Commuter Zone,41.71,-87.65,41.71,-87.65,41.712,-87.652
41.696,-87.616,37.52,37.51,17.68,7.29,18.63,81.37,19.69,46.67,33.63,19990,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.27,-13.23,-6.469999999999999,-12.99,602,Commuter Zone,41.7,-87.62,41.695,-87.615,41.696,-87.616
41.79,-87.686,41.22,32.23,16.02,10.53,20.2,79.8,14.71,55.81,29.49,8682,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.03,-11.66,-11.45,-13.046666666666669,603,Commuter Zone,41.79,-87.69,41.79,-87.685,41.792,-87.688
41.926,-87.798,44.88,29.13,16.07,9.92,21.86,78.14,13.34,52.71,33.94,32579,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.64,-10.0,-12.82,-13.153333333333334,604,Commuter Zone,41.93,-87.8,41.925000000000004,-87.8,41.928000000000004,-87.8
41.748,-87.671,42.05,30.37,17.59,9.99,21.6,78.4,13.4,56.77,29.84,27270,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.57,-10.259999999999998,-12.76,-13.196666666666664,605,Commuter Zone,41.75,-87.67,41.75,-87.67,41.748,-87.672
41.674,-87.632,42.31,30.22,17.81,9.65,24.61,75.39,10.53,45.54,43.93,20083,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.909999999999997,-7.25,-15.63,-13.263333333333334,606,Commuter Zone,41.67,-87.63,41.675000000000004,-87.63,41.672000000000004,-87.632
41.816,-87.675,32.59,38.47,19.97,8.97,23.27,76.73,12.52,63.8,23.68,19804,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.589999999999996,-8.59,-13.64,-13.273333333333332,607,Commuter Zone,41.82,-87.68,41.815,-87.675,41.816,-87.676
41.776,-87.638,28.59,43.41,20.03,7.97,17.25,82.75,19.13,57.26,23.61,57614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.59,-14.61,-7.030000000000001,-13.410000000000002,608,Commuter Zone,41.78,-87.64,41.775,-87.64,41.776,-87.64
41.703,-87.65,27.66,42.48,21.55,8.31,20.56,79.44,15.25,54.3,30.45,9671,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.25,-11.3,-10.91,-13.486666666666666,609,Commuter Zone,41.7,-87.65,41.705,-87.65,41.704,-87.648
41.738,-87.712,33.54,41.03,20.33,5.1,21.03,78.97,17.95,54.72,27.34,11428,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.46,-10.829999999999998,-8.21,-13.5,610,Commuter Zone,41.74,-87.71,41.74,-87.71000000000001,41.736000000000004,-87.712
41.744,-87.564,48.89,27.41,15.49,8.21,20.58,79.42,15.24,45.11,39.66,14774,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.35,-11.28,-10.92,-13.516666666666666,611,Commuter Zone,41.74,-87.56,41.745,-87.565,41.744,-87.56400000000001
41.842,-87.622,40.59,35.86,18.22,5.34,20.79,79.21,17.72,63.25,19.02,43296,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.22,-11.07,-8.440000000000001,-13.576666666666668,612,Commuter Zone,41.84,-87.62,41.84,-87.62,41.84,-87.624
41.935,-87.781,50.23,32.6,10.46,6.71,19.29,80.71,17.66,50.19,32.15,9298,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.85,-12.57,-8.5,-13.64,613,Commuter Zone,41.94,-87.78,41.935,-87.78,41.936,-87.78
41.95,-87.738,22.39,38.88,29.97,8.76,22.32,77.68,12.55,66.8,20.65,13104,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.799999999999997,-9.54,-13.61,-13.65,614,Commuter Zone,41.95,-87.74,41.95,-87.74,41.952,-87.736
41.728,-87.576,36.94,38.67,17.35,7.05,18.79,81.21,17.55,49.13,33.32,31879,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.51,-13.07,-8.61,-13.73,615,Commuter Zone,41.73,-87.58,41.730000000000004,-87.575,41.728,-87.57600000000001
41.746,-87.69,38.37,35.48,16.96,9.2,19.67,80.33,14.5,53.95,31.56,30486,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.36,-12.189999999999998,-11.66,-13.736666666666665,616,Commuter Zone,41.75,-87.69,41.745,-87.69,41.744,-87.688
41.711,-87.615,41.75,32.77,18.0,7.48,20.92,79.08,14.7,45.82,39.48,14638,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.08,-10.939999999999998,-11.46,-13.826666666666666,617,Commuter Zone,41.71,-87.62,41.71,-87.615,41.712,-87.616
